env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,3,yelp,01H9P93E11VZPPQR322WEG1364,,0.28,0.9693,0.10387948155403137,0.9691569620186272,0.9693,88.7244,10000,112.709,14.089,,01H9P93E13R207E7NAVYT7R3KZ,yelp-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,3,yelp,01H9P93E11VZPPQR322WEG1364,,,,,,,,,,,2023-09-06 23:44:04.125643 +0000 UTC,01H9P93E13R207E7NAVYT7R3KZ,yelp-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,yelp,01H9P93KW4NWZZK70RCNP1MQ4J,,0.28,0.969,0.08500505238771439,0.968849970242678,0.969,116.5989,10000,85.764,10.721,,01H9P93KW68SJ6FBMJDPMQS3AW,yelp-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,yelp,01H9P93KW4NWZZK70RCNP1MQ4J,,,,,,,,,,,2023-09-06 23:27:48.912955 +0000 UTC,01H9P93KW68SJ6FBMJDPMQS3AW,yelp-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,yelp,01H9P93NWPN52PWVAWXWTQZVCN,,0.28,0.9691,0.09815774857997894,0.9689652218551247,0.9691,88.6783,10000,112.767,14.096,,01H9P93NWR6SG7KQT6KHFV87QK,yelp-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,yelp,01H9P93NWPN52PWVAWXWTQZVCN,,,,,,,,,,,2023-09-06 23:29:54.487535 +0000 UTC,01H9P93NWR6SG7KQT6KHFV87QK,yelp-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,yelp,01H9P93PS24NWAV3XSG55VZJXH,,0.28,0.9689,0.08711222559213638,0.9687576520521627,0.9689,93.045,10000,107.475,13.434,,01H9P93PS509PBTH92AS7D515A,yelp-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,yelp,01H9P93PS24NWAV3XSG55VZJXH,,,,,,,,,,,2023-09-06 23:44:08.080905 +0000 UTC,01H9P93PS509PBTH92AS7D515A,yelp-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,yelp,01H9P93ST2K5HQ8PF630SEWFWW,,0.28,0.9686,0.08993694186210632,0.9684418101552567,0.9686,90.7029,10000,110.25,13.781,,01H9P93ST4C6E18Z2SMPYAT6NR,yelp-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,yelp,01H9P93ST2K5HQ8PF630SEWFWW,,,,,,,,,,,2023-09-06 23:44:38.861639 +0000 UTC,01H9P93ST4C6E18Z2SMPYAT6NR,yelp-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,yelp,01H9P93WNGM6A7ZF1XSMVV9YYH,,0.28,0.9747,0.0702560693025589,0.9745721791760038,0.9747,112.7164,10000,88.718,11.09,,01H9P93WNK9PQEQBR4TPGKACSK,yelp-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,yelp,01H9P93WNGM6A7ZF1XSMVV9YYH,,,,,,,,,,,2023-09-06 23:44:47.900202 +0000 UTC,01H9P93WNK9PQEQBR4TPGKACSK,yelp-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,yelp,01H9P93ZP19BD8X0KMP72T97N8,,0.28,0.9743,0.07157750427722931,0.9741708934692974,0.9743,169.4389,10000,59.018,7.377,,01H9P93ZP48F6EZMTERDQG4Y05,yelp-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,yelp,01H9P93ZP19BD8X0KMP72T97N8,,,,,,,,,,,2023-09-06 23:44:56.953143 +0000 UTC,01H9P93ZP48F6EZMTERDQG4Y05,yelp-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,1,yelp,01H9P9BQP4KZ1S07YVM8S31BD7,,0.28,0.9686,0.11848390847444534,0.9684634581268443,0.9686,86.1439,10000,116.085,14.511,,01H9P9BQP6E8MAZCMG6JPM0FHN,yelp-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,2,yelp,01H9P9BTP1T5N24G65QANJWDAV,,0.28,0.9695,0.11333490908145905,0.969348517615422,0.9695,70.594,10000,141.655,17.707,,01H9P9BTP3JZ5S63CW37SS1JYR,yelp-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,3,yelp,01H9P9BXMV0X3A9GVQSDZXYCVM,,0.28,0.9686,0.11848390847444534,0.9684634581268443,0.9686,84.3182,10000,118.598,14.825,,01H9P9BXMXZJH903GQ9Z92AMTT,yelp-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,,,,,,,,,,2023-09-13 04:43:17.706934 +0000 UTC,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,,,,,,,,,,2023-09-13 06:08:43.950165 +0000 UTC,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,,,,,,,,,,2023-09-13 09:01:23.239233 +0000 UTC,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,,,,,,,,,,,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,,,,,,,,,,2023-09-13 17:14:24.945585 +0000 UTC,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,,,,,,,,,,2023-09-13 18:09:57.444566 +0000 UTC,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,yelp,01HA6C5491WRCWRYSYCAV8N35F,,0.27,0.9705,0.11597385257482529,0.970340643540271,0.9705,239.9056,10000,41.683,5.21,,01HA6C5493CCGESZ1VZSGQ957W,yelp-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-13 04:43:17.703398 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-13 06:08:43.947501 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-13 17:15:47.010636 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-13 18:11:20.562301 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-13 18:41:45.515531 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-13 21:26:58.368995 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-14 00:17:38.195599 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,,,,,,,,,,2023-09-14 05:29:03.046096 +0000 UTC,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,yelp,01HA6C57NEMHH0PSJY6P7JE8XE,,0.27,0.9632,0.1502811759710312,0.9630330632282486,0.9632,249.2579,10000,40.119,5.015,,01HA6C57NGVDQ0WAKD924GHD3F,yelp-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,,,,,,,,,,2023-09-13 04:42:50.416775 +0000 UTC,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,,,,,,,,,,2023-09-13 06:11:27.214817 +0000 UTC,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,,,,,,,,,,2023-09-13 09:00:47.150221 +0000 UTC,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,,,,,,,,,,,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,,,,,,,,,,2023-09-13 17:16:14.269283 +0000 UTC,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,,,,,,,,,,2023-09-13 18:11:47.208645 +0000 UTC,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,yelp,01HA6C5A72FE5T0AG9PCGA52MQ,,0.27,0.9644,0.1455305963754654,0.9642257062096817,0.9644,251.5495,10000,39.754,4.969,,01HA6C5A741GMS1QAFKJ5BHRFA,yelp-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,yelp,01HA6C5D7CHWCSR4DRNWHJWWN6,,,,,,,,,,,2023-09-13 04:42:50.413933 +0000 UTC,01HA6C5D7FCE4DJZTD97EA918K,yelp-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,yelp,01HA6C5D7CHWCSR4DRNWHJWWN6,,,,,,,,,,,2023-09-13 09:05:33.906094 +0000 UTC,01HA6C5D7FCE4DJZTD97EA918K,yelp-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,yelp,01HA6C5D7CHWCSR4DRNWHJWWN6,,,,,,,,,,,2023-09-13 06:11:27.207865 +0000 UTC,01HA6C5D7FCE4DJZTD97EA918K,yelp-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,yelp,01HA6C5D7CHWCSR4DRNWHJWWN6,,,,,,,,,,,2023-09-13 14:06:46.901625 +0000 UTC,01HA6C5D7FCE4DJZTD97EA918K,yelp-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,yelp,01HA6C5D7CHWCSR4DRNWHJWWN6,,0.27,0.965,0.13417623937129974,0.9648478036445717,0.965,253.3925,10000,39.464,4.933,,01HA6C5D7FCE4DJZTD97EA918K,yelp-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,yelp,01HA6C5GCPC5GDGPCKKA4R614G,,,,,,,,,,,2023-09-13 04:42:50.411478 +0000 UTC,01HA6C5GCRDD4SQ8MFWJ1MSHAX,yelp-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,yelp,01HA6C5GCPC5GDGPCKKA4R614G,,,,,,,,,,,2023-09-13 06:08:43.952871 +0000 UTC,01HA6C5GCRDD4SQ8MFWJ1MSHAX,yelp-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,yelp,01HA6C5GCPC5GDGPCKKA4R614G,,,,,,,,,,,2023-09-13 09:00:25.617449 +0000 UTC,01HA6C5GCRDD4SQ8MFWJ1MSHAX,yelp-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,yelp,01HA6C5GCPC5GDGPCKKA4R614G,,0.27,0.965,0.13469421863555908,0.9648335416795275,0.965,250.0177,10000,39.997,5,,01HA6C5GCRDD4SQ8MFWJ1MSHAX,yelp-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,yelp,01HA6C5K4MP5N7TMP50W26MPEP,,,,,,,,,,,2023-09-13 04:42:50.408601 +0000 UTC,01HA6C5K4PSG0N5S01G4CTCWYV,yelp-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,yelp,01HA6C5K4MP5N7TMP50W26MPEP,,,,,,,,,,,2023-09-13 06:08:43.944729 +0000 UTC,01HA6C5K4PSG0N5S01G4CTCWYV,yelp-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,yelp,01HA6C5K4MP5N7TMP50W26MPEP,,,,,,,,,,,2023-09-13 09:06:29.759198 +0000 UTC,01HA6C5K4PSG0N5S01G4CTCWYV,yelp-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,yelp,01HA6C5K4MP5N7TMP50W26MPEP,,,,,,,,,,,2023-09-13 14:12:35.587436 +0000 UTC,01HA6C5K4PSG0N5S01G4CTCWYV,yelp-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,yelp,01HA6C5K4MP5N7TMP50W26MPEP,,0.27,0.9659,0.12492475658655167,0.9657439207388665,0.9659,255.4861,10000,39.141,4.893,,01HA6C5K4PSG0N5S01G4CTCWYV,yelp-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,yelp,01HA6C5P2YNT76K6KMG61RT4JV,,0.27,0.9659,0.12985968589782715,0.9657411206786706,0.9659,250.3212,10000,39.949,4.994,,01HA6C5P30YFX1MCYA8577XHNX,yelp-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,yelp,01HA6C5S11NZC3EG26VH220T5S,,0.27,0.9649,0.12018117308616638,0.9647256710918464,0.9649,252.2716,10000,39.64,4.955,,01HA6C5S13JC3J4YNGP0EXMFBP,yelp-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,yelp,01HA6C5W5KHQGZDNYTKGE0KQNB,,,,,,,,,,,2023-09-13 04:51:37.7253 +0000 UTC,01HA6C5W5PAJW1Y2ZJK321WGVN,yelp-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,yelp,01HA6C5W5KHQGZDNYTKGE0KQNB,,,,,,,,,,,2023-09-13 08:05:16.820614 +0000 UTC,01HA6C5W5PAJW1Y2ZJK321WGVN,yelp-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,yelp,01HA6C5W5KHQGZDNYTKGE0KQNB,,,,,,,,,,,2023-09-13 09:38:37.027799 +0000 UTC,01HA6C5W5PAJW1Y2ZJK321WGVN,yelp-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,yelp,01HA6C5W5KHQGZDNYTKGE0KQNB,,,,,,,,,,,2023-09-13 14:33:40.032735 +0000 UTC,01HA6C5W5PAJW1Y2ZJK321WGVN,yelp-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,yelp,01HA6C5W5KHQGZDNYTKGE0KQNB,,,,,,,,,,,2023-09-13 17:07:27.981936 +0000 UTC,01HA6C5W5PAJW1Y2ZJK321WGVN,yelp-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,yelp,01HA6C5W5KHQGZDNYTKGE0KQNB,,0.27,0.9657,0.12465973943471909,0.9655373469610788,0.9657,378.7881,10000,26.4,3.3,,01HA6C5W5PAJW1Y2ZJK321WGVN,yelp-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,yelp,01HA6C5Z5TJ76R86WTB4EXBEXN,,,,,,,,,,,2023-09-13 04:51:37.722683 +0000 UTC,01HA6C5Z5XGCYGWCD9M6P7PNK2,yelp-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,yelp,01HA6C5Z5TJ76R86WTB4EXBEXN,,,,,,,,,,,2023-09-13 07:29:36.301327 +0000 UTC,01HA6C5Z5XGCYGWCD9M6P7PNK2,yelp-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,yelp,01HA6C5Z5TJ76R86WTB4EXBEXN,,,,,,,,,,,2023-09-13 09:21:54.411855 +0000 UTC,01HA6C5Z5XGCYGWCD9M6P7PNK2,yelp-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,yelp,01HA6C5Z5TJ76R86WTB4EXBEXN,,0.27,0.9667,0.10650114715099335,0.9665346110358541,0.9667,278.2025,10000,35.945,4.493,,01HA6C5Z5XGCYGWCD9M6P7PNK2,yelp-gpt2-lora_676-lr_5e-4-seed_1
