env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,1,qnli,01H9REQ76BJ7Y2FJM606ZKMHTF,,1.43,0.8991396668497162,0.27937525510787964,0.8991331236296987,0.8991396668497162,45.3914,5463,120.353,15.047,0,0,0,0,45.1205,5463,121.076,15.137,,01H9REQ76E2JP8NT0P74E1ABRA,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,1,qnli,01H9REQA4E12VXF0KFH4TXX6ZX,,1.43,0.9007871133077063,0.2699451446533203,0.9007815247741758,0.9007871133077063,44.2364,5463,123.496,15.44,0,0,0,0,44.1225,5463,123.814,15.48,,01H9REQA4GBHKS6HEGD43Q6T9K,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,1,qnli,01H9REQD2WDTY0897B4KPWTNFZ,,1.43,0.9011532125205931,0.2669636011123657,0.9011345785868199,0.901153212520593,44.1525,5463,123.73,15.469,0,0,0,0,44.0449,5463,124.032,15.507,,01H9REQD2YGSJEA7TM6GCT6922,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,1,qnli,01H9REQG23VCZ1Y1SQ4BRRCN7C,,1.43,0.9022515101592532,0.2593061923980713,0.9022474977837456,0.9022515101592532,44.3497,5463,123.18,15.4,0,0,0,0,44.2797,5463,123.375,15.425,,01H9REQG257KD9CRMZRBKYQVVW,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,1,qnli,01H9REQJZX3J1GC6N6XTNDA8A2,,,,,,,,,,,,,,,,,,,2023-09-07 20:47:09.447146 +0000 UTC,01H9REQJZZZ28SAZZY69CNXB8B,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,1,qnli,01H9REQJZX3J1GC6N6XTNDA8A2,,1.43,0.9130514369394106,0.2310757339000702,0.9130435583939436,0.9130514369394106,87.3479,5463,62.543,7.819,0,0,0,0,87.3505,5463,62.541,7.819,,01H9REQJZZZ28SAZZY69CNXB8B,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,1,qnli,01H9REQJZX3J1GC6N6XTNDA8A2,,,,,,,,,,,,,,,,,,,2023-09-07 19:33:02.86779 +0000 UTC,01H9REQJZZZ28SAZZY69CNXB8B,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,1,qnli,01H9REQNYB146VF5AEBKXFYGV6,,1.43,0.9018854109463664,0.2482002079486847,0.9018818306834906,0.9018854109463664,51.0245,5463,107.066,13.386,0,0,0,0,50.9516,5463,107.219,13.405,,01H9REQNYDQ9Z7ZWEMHNPF0N09,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,1,qnli,01H9REQRZVG0ZGZTJWWR5YY6ST,,1.43,0.9139666849716274,0.22619149088859558,0.9139438447901038,0.9139666849716274,60.456,5463,90.363,11.297,0,0,0,0,60.3584,5463,90.509,11.316,,01H9REQRZXY26FY8BV756WESZT,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,,,,,,,,,,,,,,,,,,2023-09-07 21:12:30.919723 +0000 UTC,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,,,,,,,,,,,,,,,,,,2023-09-07 21:34:27.176006 +0000 UTC,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,1.43,0.9011532125205931,0.24786213040351868,0.9011511424303867,0.901153212520593,69.237,5463,78.903,9.865,0,0,0,0,69.4845,5463,78.622,9.83,,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,,,,,,,,,,,,,,,,,,2023-09-07 20:29:00.905141 +0000 UTC,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 21:17:43.076897 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 21:31:35.548653 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 21:34:38.088811 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,1.43,0.9161632802489474,0.2199477255344391,0.9161598389231376,0.9161632802489474,76.925,5463,71.017,8.879,0,0,0,0,76.9013,5463,71.039,8.882,,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 20:29:35.825669 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,2,qnli,01H9RER1T4TFAYFX9Z6JJZXD66,,,,,,,,,,,,,,,,,,,2023-09-07 20:06:02.563606 +0000 UTC,01H9RER1T7TRCYX7TSZNC33HKH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,2,qnli,01H9RER1T4TFAYFX9Z6JJZXD66,,1.43,0.9152480322167308,0.27433541417121887,0.9152111101289236,0.9152480322167308,41.9399,5463,130.258,16.285,0,0,0,0,41.9916,5463,130.097,16.265,,01H9RER1T7TRCYX7TSZNC33HKH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,2,qnli,01H9RER1T4TFAYFX9Z6JJZXD66,,,,,,,,,,,,,,,,,,,2023-09-07 18:53:47.55176 +0000 UTC,01H9RER1T7TRCYX7TSZNC33HKH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,2,qnli,01H9RER4R7H1RYFXZJPTM9RZ5V,,,,,,,,,,,,,,,,,,,2023-09-07 19:53:50.769426 +0000 UTC,01H9RER4RA49Q8CA9RYC0VM619,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,2,qnli,01H9RER4R7H1RYFXZJPTM9RZ5V,,1.43,0.8929159802306426,0.30176353454589844,0.8928881869179239,0.8929159802306426,43.0744,5463,126.827,15.856,0,0,0,0,42.9116,5463,127.308,15.916,,01H9RER4RA49Q8CA9RYC0VM619,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,2,qnli,01H9RER4R7H1RYFXZJPTM9RZ5V,,,,,,,,,,,,,,,,,,,2023-09-07 18:53:47.548306 +0000 UTC,01H9RER4RA49Q8CA9RYC0VM619,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,2,qnli,01H9RER7QNH5QWD1WTYKCJZ4HF,,1.43,0.900604063701263,0.2836185693740845,0.9005904202015846,0.9006040637012629,43.8617,5463,124.551,15.572,0,0,0,0,43.7946,5463,124.741,15.596,,01H9RER7QQNVZ7QV3S7AH046GN,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,2,qnli,01H9RER7QNH5QWD1WTYKCJZ4HF,,,,,,,,,,,,,,,,,,,2023-09-07 19:13:19.03065 +0000 UTC,01H9RER7QQNVZ7QV3S7AH046GN,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,2,qnli,01H9RERANQ3ZYT9QSQH90NFEQN,,,,,,,,,,,,,,,,,,,2023-09-07 18:55:31.837651 +0000 UTC,01H9RERANSSRQ8W7RMFF95MDA4,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,2,qnli,01H9RERANQ3ZYT9QSQH90NFEQN,,,,,,,,,,,,,,,,,,,2023-09-07 20:39:44.156265 +0000 UTC,01H9RERANSSRQ8W7RMFF95MDA4,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,2,qnli,01H9RERANQ3ZYT9QSQH90NFEQN,,1.43,0.899505766062603,0.28002098202705383,0.8995023178534443,0.899505766062603,37.4983,5463,145.687,18.214,0,0,0,0,37.2948,5463,146.482,18.314,,01H9RERANSSRQ8W7RMFF95MDA4,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,2,qnli,01H9RERDPE9SC7SGS0E0WYJ2ZE,,,,,,,,,,,,,,,,,,,2023-09-07 18:55:31.833933 +0000 UTC,01H9RERDPHVFTM8D3ZRFWA52VR,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,2,qnli,01H9RERDPE9SC7SGS0E0WYJ2ZE,,,,,,,,,,,,,,,,,,,2023-09-07 20:06:38.763466 +0000 UTC,01H9RERDPHVFTM8D3ZRFWA52VR,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,2,qnli,01H9RERDPE9SC7SGS0E0WYJ2ZE,,1.43,0.8991396668497162,0.279375284910202,0.8991331236296987,0.8991396668497162,44.0771,5463,123.942,15.496,0,0,0,0,43.9981,5463,124.164,15.523,,01H9RERDPHVFTM8D3ZRFWA52VR,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,2,qnli,01H9RERGM4GMCWDVYH2X2PBWQB,,1.43,0.9007871133077063,0.2699451446533203,0.9007815247741758,0.9007871133077063,44.2583,5463,123.434,15.432,0,0,0,0,43.9863,5463,124.198,15.528,,01H9RERGM6SW816064S49Y9QK7,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,2,qnli,01H9RERGM4GMCWDVYH2X2PBWQB,,,,,,,,,,,,,,,,,,,2023-09-07 19:00:04.85123 +0000 UTC,01H9RERGM6SW816064S49Y9QK7,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,2,qnli,01H9RERKK903A8DJ6S5DCNGR6V,,,,,,,,,,,,,,,,,,,2023-09-07 19:00:04.84775 +0000 UTC,01H9RERKKBPM24DHD78MX3E2D1,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,2,qnli,01H9RERKK903A8DJ6S5DCNGR6V,,1.43,0.9011532125205931,0.2669636011123657,0.9011345785868199,0.901153212520593,43.0715,5463,126.836,15.857,0,0,0,0,43.0541,5463,126.887,15.864,,01H9RERKKBPM24DHD78MX3E2D1,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,2,qnli,01H9RERPHH9NXSFKP51T3KK645,,,,,,,,,,,,,,,,,,,2023-09-07 20:07:13.410986 +0000 UTC,01H9RERPHKH66FPM9KK964T0HY,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,2,qnli,01H9RERPHH9NXSFKP51T3KK645,,1.43,0.9022515101592532,0.2593062222003937,0.9022474977837456,0.9022515101592532,44.7918,5463,121.964,15.248,0,0,0,0,44.6211,5463,122.431,15.307,,01H9RERPHKH66FPM9KK964T0HY,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,2,qnli,01H9RERPHH9NXSFKP51T3KK645,,,,,,,,,,,,,,,,,,,2023-09-07 18:59:30.984599 +0000 UTC,01H9RERPHKH66FPM9KK964T0HY,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,2,qnli,01H9RERSG8749A616HKNAMHJNY,,,,,,,,,,,,,,,,,,,2023-09-07 18:59:30.981686 +0000 UTC,01H9RERSGA1VH55MJA0FX01DTJ,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,2,qnli,01H9RERSG8749A616HKNAMHJNY,,1.43,0.9132344865458539,0.23090794682502747,0.9132243651730472,0.9132344865458539,87.1157,5463,62.71,7.84,0,0,0,0,87.2737,5463,62.596,7.826,,01H9RERSGA1VH55MJA0FX01DTJ,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,2,qnli,01H9RERWFBM4RVC32QK06SJ3KX,,1.43,0.9018854109463664,0.2482002079486847,0.9018818306834906,0.9018854109463664,53.2218,5463,102.646,12.833,0,0,0,0,53.0883,5463,102.904,12.865,,01H9RERWFD78ZATK5EGD273BXT,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,2,qnli,01H9RERWFBM4RVC32QK06SJ3KX,,,,,,,,,,,,,,,,,,,2023-09-07 19:13:52.486447 +0000 UTC,01H9RERWFD78ZATK5EGD273BXT,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,2,qnli,01H9RERZDQ98DK304688BSH2MW,,1.43,0.9139666849716274,0.22619113326072693,0.9139438447901038,0.9139666849716274,59.5815,5463,91.689,11.463,0,0,0,0,59.567,5463,91.712,11.466,,01H9RERZDRZDGK0WYEN9AFN0AD,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,2,qnli,01H9RES2DAPXZY6P4YQ8QPMPJN,,1.43,0.9013362621270364,0.24829937517642975,0.9013298614090882,0.9013362621270364,69.1052,5463,79.053,9.883,0,0,0,0,69.2199,5463,78.922,9.867,,01H9RES2DCWXBGN0NQZZEMNQ9Q,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,2,qnli,01H9RES5C915W3EEHPBK8MD1MQ,,1.43,0.9152480322167308,0.21926692128181458,0.915243931350563,0.9152480322167308,80.477,5463,67.883,8.487,0,0,0,0,80.2923,5463,68.039,8.506,,01H9RES5CBMH8NF20CJR4E8QJB,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,2,qnli,01H9RES5C915W3EEHPBK8MD1MQ,,,,,,,,,,,,,,,,,,,2023-09-07 19:14:43.645092 +0000 UTC,01H9RES5CBMH8NF20CJR4E8QJB,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,3,qnli,01H9RES8AFBV30MNKY2T0A3T52,,,,,,,,,,,,,,,,,,,2023-09-07 19:09:17.477568 +0000 UTC,01H9RES8AH0Z0HSAW98D9WPX20,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,3,qnli,01H9RES8AFBV30MNKY2T0A3T52,,1.43,0.9152480322167308,0.27433541417121887,0.9152111101289236,0.9152480322167308,41.2349,5463,132.485,16.564,0,0,0,0,41.203,5463,132.587,16.576,,01H9RES8AH0Z0HSAW98D9WPX20,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,3,qnli,01H9RESBA92QZ5KAXHW5P0R4E6,,1.43,0.8929159802306426,0.3017635643482208,0.8928881869179239,0.8929159802306426,44.7294,5463,122.134,15.27,0,0,0,0,44.4902,5463,122.791,15.352,,01H9RESBABBBZQSZ8RE56V0VPS,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,3,qnli,01H9RESBA92QZ5KAXHW5P0R4E6,,,,,,,,,,,,,,,,,,,2023-09-07 19:09:17.47399 +0000 UTC,01H9RESBABBBZQSZ8RE56V0VPS,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,3,qnli,01H9RESE9NG94E99ZR550PTGKE,,1.43,0.900604063701263,0.2836185693740845,0.9005904202015846,0.9006040637012629,42.7516,5463,127.785,15.976,0,0,0,0,42.7934,5463,127.66,15.96,,01H9RESE9R20B21PKCP5ZAAQDG,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,3,qnli,01H9RESE9NG94E99ZR550PTGKE,,,,,,,,,,,,,,,,,,,2023-09-07 19:15:18.223977 +0000 UTC,01H9RESE9R20B21PKCP5ZAAQDG,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,3,qnli,01H9RESH8SA19EEGCPGD9G8JXP,,1.43,0.8991396668497162,0.2835519313812256,0.8991258223408345,0.8991396668497162,43.3526,5463,126.013,15.755,0,0,0,0,43.2869,5463,126.204,15.778,,01H9RESH8VAG9QER8GXZ0B38ZS,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,3,qnli,01H9RESH8SA19EEGCPGD9G8JXP,,,,,,,,,,,,,,,,,,,2023-09-07 19:20:08.3532 +0000 UTC,01H9RESH8VAG9QER8GXZ0B38ZS,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,3,qnli,01H9RESMD9MNKRY59MSB80VVQF,,,,,,,,,,,,,,,,,,,2023-09-07 19:20:42.374741 +0000 UTC,01H9RESMDCRSGV43M0W50EQ25Z,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,3,qnli,01H9RESMD9MNKRY59MSB80VVQF,,1.43,0.8991396668497162,0.27937525510787964,0.8991331236296987,0.8991396668497162,43.2151,5463,126.414,15.805,0,0,0,0,43.1527,5463,126.597,15.828,,01H9RESMDCRSGV43M0W50EQ25Z,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_3
